pelagios_temp_id;maphist_label;recogito_mapping;recogito_gazetteer_label;lat;lng;recogito_status;modified_by;modified_at;
1404-407;vaibona azcela;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T13:44:48+0100;
1405-408;cauo di conches;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T13:45:16+0100;
1406-409;merguri;http://www.wikidata.org/wiki/Q753087;MAUGUIO;43.6169;4.0083;VERIFIED;pau;2015-02-02T13:45:25+0100;
1407-410;monte de setta;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T13:45:35+0100;
1408-411;MAGALONA;http://www.wikidata.org/wiki/Q681620;;43.5331;3.8617;VERIFIED;pau;2015-02-02T13:45:50+0100;
1409-411;magolonense stagnum;http://www.wikidata.org/wiki/Q3097971;GARE DE VIC-MIREVAL;43.5007;3.7994;VERIFIED;pau;2015-02-02T13:53:11+0100;
1410-412;lacte / lates;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T13:55:22+0100;
1411-414;stagnom;http://www.wikidata.org/wiki/Q753087;MAUGUIO;43.6169;4.0083;VERIFIED;pau;2015-02-02T13:55:35+0100;
1412-414;sco gilio;http://www.wikidata.org/wiki/Q243024;SAINT-GILLES;43.6833;4.4333;VERIFIED;pau;2015-02-02T13:55:58+0100;
1413-414;lonello;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T13:56:06+0100;
1414-416;pinea;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T13:56:15+0100;
1415-416;caneto;http://www.wikidata.org/wiki/Q3220793;LE CANET;43.3262;5.3751;VERIFIED;pau;2015-02-02T13:56:24+0100;
1416-416;doness ?;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T13:56:30+0100;
1417-417;avignom;http://www.wikidata.org/wiki/Q6397;AVIŅONA;43.9494;4.8089;VERIFIED;pau;2015-02-02T13:56:53+0100;
1418-417;vignom / vignioz / vinyo;http://www.wikidata.org/wiki/Q6397;AVIŅONA;43.9494;4.8089;VERIFIED;pau;2015-02-02T13:57:12+0100;
1419-417;vignonetto;http://www.wikidata.org/wiki/Q6397;AVIŅONA;43.9494;4.8089;VERIFIED;pau;2015-02-02T13:57:24+0100;
1420-417;laualerde;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T13:59:23+0100;
1421-417;cauo della spighetta;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T13:59:30+0100;
1422-417;grao de passeto;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T13:59:32+0100;
1423-417;grao dono;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:00:01+0100;
1424-417;rodano;http://www.wikidata.org/wiki/Q602;RÒSE;43.3308;4.8456;VERIFIED;pau;2015-02-02T14:00:08+0100;
1425-418;capra ost. rodani;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:00:19+0100;
1426-418;oliuetum ostium rodani;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:00:20+0100;
1427-418;passionis ostium rodani;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:00:23+0100;
1428-418;panauia ostium rodani;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:00:42+0100;
1429-419;belchayres;http://www.wikidata.org/wiki/Q3095929;GARE DE BEAUCAIRE;43.8022;4.6471;VERIFIED;pau;2015-02-02T14:02:19+0100;
1430-419;terrascona / transona;http://www.wikidata.org/wiki/Q2413217;GARE DE TARASCON;43.8011;4.6572;VERIFIED;pau;2015-02-02T14:02:29+0100;
1431-421;martega;http://www.wikidata.org/wiki/Q237516;MARTIGUES;43.4074;5.0548;VERIFIED;pau;2015-02-02T14:02:44+0100;
1432-422;rocan;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:02:51+0100;
1433-423;insula de purusco?;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:03:28+0100;
1434-424;carici;http://www.wikidata.org/wiki/Q239631;CARRY-LE-ROUET;43.3309;5.1524;VERIFIED;pau;2015-02-02T14:03:50+0100;
1435-424;cara de figo;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:04:00+0100;
1436-425;carotha;lena de;;;;NO_SUITABLE_MATCH;;pau;2015-02-02T14:04:20+0100
1437-426;portnull / pormin / pomigo;http://www.wikidata.org/wiki/Q3396119;ÎLE DE POMÈGUES;43.27;5.2986;VERIFIED;pau;2015-02-02T14:04:32+0100;
1438-426;canalia riv.;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:05:17+0100;
1439-426;cauo de lensolo;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:05:23+0100;
1440-426;milus portus;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:05:40+0100;
1441-428;la ciuta;http://www.wikidata.org/wiki/Q231554;LA CIOTAT;43.1769;5.6086;VERIFIED;pau;2015-02-02T14:05:58+0100;
1442-430;setti forni / frari;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:06:11+0100;
1443-431;c.de poçallo;http://www.wikidata.org/wiki/Q3378552;PHARE DU CAP CEPET;43.0678;5.9444;VERIFIED;pau;2015-02-02T14:06:26+0100;
1444-431;porto mecçano;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:06:59+0100;
1445-431;c.de manega;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:07:10+0100;
1446-434;bocca d'iera;http://www.wikidata.org/wiki/Q2390127;КАННЫ-ЛА-БОККА;43.5489;6.9867;VERIFIED;pau;2015-02-02T14:07:24+0100;
1447-435;chauro de spiera;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:07:34+0100;
1448-436;bergançon;http://www.wikidata.org/wiki/Q2714663;FORT DE BREGANCON;43.0934;6.3222;VERIFIED;pau;2015-02-02T14:07:53+0100;
1449-437;tarbosaro / c. basaro;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:08:06+0100;
1450-437;cauallara cap;http://www.wikidata.org/wiki/Q475816;CAVALAIRE-SUR-MER;43.1731;6.53;VERIFIED;pau;2015-02-02T14:08:32+0100;
1451-437;mons niger;http://www.wikidata.org/wiki/Q1761198;LES MAURES;43.28;6.3847;VERIFIED;pau;2015-02-02T14:08:59+0100;
1452-438;capo de lardiero;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:09:21+0100;
1453-438;camarate cap.;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:09:28+0100;
1454-438;chauo chorni;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T14:10:18+0100;
1455-438;chauo tallata;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T16:51:43+0100;
1456-439;g.grimaldo;http://www.wikidata.org/wiki/Q744172;GRIMAUD;43.2742;6.5222;VERIFIED;pau;2015-02-02T16:51:57+0100;
1457-440;s.trop[] / targe / nipe / urpe;http://www.wikidata.org/wiki/Q1813;SAINT-TROPEZ;43.2736;6.6397;VERIFIED;pau;2015-02-02T16:52:15+0100;
1458-441;yser;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T16:52:43+0100;
1459-442;FREZUR / fraur;http://www.wikidata.org/wiki/Q215155;FREJÚS;43.433;6.737;VERIFIED;pau;2015-02-02T16:52:55+0100;
1460-444;c.rossi;http://www.wikidata.org/wiki/Q3095643;GARE D'ANTHÉOR-CAP-ROUX;43.435;6.8921;VERIFIED;pau;2015-02-02T16:54:06+0100;
1461-444;trou;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T16:54:08+0100;
1462-445;san rafael;http://www.wikidata.org/wiki/Q234281;LE TRAYAS;43.4253;6.7683;VERIFIED;pau;2015-02-02T16:54:20+0100;
1463-449;cannena;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T16:54:29+0100;
1464-450;giano;http://www.wikidata.org/wiki/Q2617965;GOLFE-JUAN;43.5672;7.0742;VERIFIED;pau;2015-02-02T16:54:40+0100;
1465-451;ANTIVERI;http://www.wikidata.org/wiki/Q126898;;43.5807;7.1209;VERIFIED;pau;2015-02-02T16:54:55+0100;
1466-453;c.de olivole;http://pleiades.stoa.org/places/157897;Olivula;43.704;7.3111;VERIFIED;pau;2015-02-02T16:55:22+0100;
1467-453;villa franca;http://www.wikidata.org/wiki/Q207080;VILLEFRANCHE-SUR-MER;43.7061;7.3097;VERIFIED;pau;2015-02-02T16:55:46+0100;
1468-454;chauo ferante;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T16:56:14+0100;
1469-456;c.de san martin;http://www.wikidata.org/wiki/Q779689;CAP MARTIN;43.7498;7.4871;VERIFIED;pau;2015-02-02T16:59:34+0100;
1470-457;menton;http://www.wikidata.org/wiki/Q180083;MENTON;43.7756;7.5006;VERIFIED;pau;2015-02-02T16:59:46+0100;
1471-458;san suspir / spixo;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T16:59:59+0100;
1472-460;c.san polim;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:00:37+0100;
1473-460;c.de pino;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:00:49+0100;
1474-461;sepe / san remo[lo];http://www.wikidata.org/wiki/Q33962;САН РЕМО;43.8208;7.7861;VERIFIED;pau;2015-02-02T17:01:09+0100;
1475-462;tallia;http://www.wikidata.org/wiki/Q269823;ТАДЖА;43.8667;7.85;VERIFIED;pau;2015-02-02T17:01:21+0100;
1476-462;san stefano;http://www.wikidata.org/wiki/Q269788;SANTO STEFANO AL MARE;43.8386;7.8967;VERIFIED;pau;2015-02-02T17:01:35+0100;
1477-463;mela de lo servo;http://www.wikidata.org/wiki/Q268361;CERVO;43.9167;8.1167;VERIFIED;pau;2015-02-02T17:01:48+0100;
1478-466;c.de mele;http://www.wikidata.org/wiki/Q3739764;CAPO MELE LIGHTHOUSE;43.9547;8.1725;VERIFIED;pau;2015-02-02T17:02:13+0100;
1479-466;penamella;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:02:21+0100;
1480-466;c.de lanza;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:02:34+0100;
1481-466;arasi;http://www.wikidata.org/wiki/Q270482;ALASSIO;44;8.1667;VERIFIED;pau;2015-02-02T17:02:52+0100;
1482-468;finar;http://www.wikidata.org/wiki/Q270737;ФИНАЛЕ-ЛИГУРЕ;44.1667;8.35;VERIFIED;pau;2015-02-02T17:03:07+0100;
1483-468;marigonza;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:03:18+0100;
1484-473;albizola;http://www.wikidata.org/wiki/Q270497;ALBISSOLA MARINA;44.3333;8.5;VERIFIED;pau;2015-02-02T17:03:33+0100;
1485-474;varagine;http://www.wikidata.org/wiki/Q271358;VARAZZE;44.3608;8.5761;VERIFIED;pau;2015-02-02T17:03:46+0100;
1486-475;uaraçem;http://www.wikidata.org/wiki/Q271358;VARAZZE;44.3608;8.5761;VERIFIED;pau;2015-02-02T17:03:55+0100;
1487-479;sestri;http://www.wikidata.org/wiki/Q833878;SESTRI PONENTE;44.424;8.85;VERIFIED;pau;2015-02-02T17:04:11+0100;
1488-480;cap de faro;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:05:08+0100;
1489-482;nervi;http://www.wikidata.org/wiki/Q963477;NERVI;44.3833;9.0333;VERIFIED;pau;2015-02-02T17:05:19+0100;
1490-483;reco / lecco;http://www.wikidata.org/wiki/Q266648;RECCO;44.3619;9.1433;VERIFIED;pau;2015-02-02T17:05:30+0100;
1491-485;c.de castorno;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:05:40+0100;
1492-485;sancta margherita;http://www.wikidata.org/wiki/Q266975;SANTA MARGHERITA LIGURE;44.3347;9.21;VERIFIED;pau;2015-02-02T17:05:57+0100;
1493-486;sco ist(ri)mo ?;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:06:02+0100;
1494-487;[ch]iavari;http://www.wikidata.org/wiki/Q266941;CHIAVARI;44.3183;9.32;VERIFIED;pau;2015-02-02T17:06:16+0100;
1495-488;leuanza / levania;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:06:55+0100;
1496-489;monte rosso;http://www.wikidata.org/wiki/Q270217;蒙泰罗索阿尔马雷;44.15;9.65;VERIFIED;pau;2015-02-02T17:07:19+0100;
1497-490;moneia;http://www.wikidata.org/wiki/Q267005;MONEGLIA;44.2386;9.49;VERIFIED;pau;2015-02-02T17:07:33+0100;
1498-493;SPEZA;http://www.wikidata.org/wiki/Q270288;;;;VERIFIED;;pau;2015-02-02T17:07:52+0100
1499-494;erexe / lerzo / lerici;http://www.wikidata.org/wiki/Q270189;ЛЕРЫЧЫ;44.0833;9.9167;VERIFIED;pau;2015-02-02T17:08:14+0100;
1500-495;arani sinus;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:08:35+0100;
1501-497;lavenca;http://www.wikidata.org/wiki/Q1917286;AVENZA;44.05;10.05;VERIFIED;pau;2015-02-02T17:20:48+0100;
1502-498;massa;http://www.wikidata.org/wiki/Q13370;MASSA;44.0333;10.1333;VERIFIED;pau;2015-02-02T17:21:01+0100;
1503-499;pria / petra santa;http://www.wikidata.org/wiki/Q219330;PIETRASANTA;43.9667;10.2333;VERIFIED;pau;2015-02-02T17:21:40+0100;
1504-499;scr()ana;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:22:17+0100;
1505-501;viaregio;http://www.wikidata.org/wiki/Q221377;;43.8667;10.2333;VERIFIED;pau;2015-02-02T17:22:28+0100;
1506-501;lunensis civ.;http://www.wikidata.org/wiki/Q3267409;LUNA;44.064;10.017;VERIFIED;pau;2015-02-02T17:22:59+0100;
1507-502;sergi / cerchio;http://www.wikidata.org/wiki/Q247494;SERCHIO;43.7833;10.2667;VERIFIED;pau;2015-02-02T17:23:18+0100;
1508-502;melliora siccum;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:23:52+0100;
1509-504;larno;http://www.wikidata.org/wiki/Q115457;ARNO;43.6833;10.2833;VERIFIED;pau;2015-02-02T17:24:00+0100;
1510-504;mag(e) missi;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:24:02+0100;
1511-505;ligorna;http://www.wikidata.org/wiki/Q6761;LIVORNO;43.55;10.3167;VERIFIED;pau;2015-02-02T17:24:14+0100;
1512-505;stora;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:24:25+0100;
1513-507;(ff?) lione;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:24:27+0100;
1514-507;seggii litus;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:24:42+0100;
1515-508;san vincenzo;http://www.wikidata.org/wiki/Q157876;SAN VINCENZO;43.0833;10.5333;VERIFIED;pau;2015-02-02T17:24:50+0100;
1516-513;scarlim;http://www.wikidata.org/wiki/Q215123;СКАРЛИНО;42.9081;10.8508;VERIFIED;pau;2015-02-02T17:25:09+0100;
1517-513;torreta/rocella ?;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:25:31+0100;
1518-516;castiglion;http://www.wikidata.org/wiki/Q188547;CASTIGLIONE DELLA PESCAIA;42.7656;10.8808;VERIFIED;pau;2015-02-02T17:25:48+0100;
1519-517;capalbim sin.;http://www.wikidata.org/wiki/Q3969208;STAZIONE DI CAPALBIO;42.4083;11.3713;VERIFIED;pau;2015-02-02T17:27:08+0100;
1520-517;vmbrone fl.;http://www.wikidata.org/wiki/Q736290;OMBRONE;42.6586;11.0131;VERIFIED;pau;2015-02-02T17:27:19+0100;
1521-517;arte castrum;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:27:28+0100;
1522-517;popolonia / populis;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:27:55+0100;
1523-518;albigine fl.;http://www.wikidata.org/wiki/Q1223308;ALBEGNA;42.5016;11.1921;VERIFIED;pau;2015-02-02T17:28:58+0100;
1524-519;s.stefano;http://www.wikidata.org/wiki/Q1431610;PORTO SANTO STEFANO;42.4353;11.1175;VERIFIED;pau;2015-02-02T17:31:08+0100;
1525-522;lanta donya?;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:31:33+0100;
1526-522;[m]erella;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:31:42+0100;
1527-523;feminile port.;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:32:24+0100;
1528-527;s.marinella;http://www.wikidata.org/wiki/Q243425;САНТА-МАРИНЕЛЛА;42.0333;11.85;VERIFIED;pau;2015-02-02T17:32:49+0100;
1529-527;portuensis civ;http://www.wikidata.org/wiki/Q2037271;PORTUS AUGUSTI;41.7792;12.2667;VERIFIED;pau;2015-02-02T17:33:19+0100;
1530-528;falu;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:33:21+0100;
1531-528;foce picola;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:33:24+0100;
1532-528;[cauo] de roma;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:34:39+0100;
1533-529;terra nova;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:34:57+0100;
1534-529;santa maria;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:35:07+0100;
1535-530;ostia;http://www.wikidata.org/wiki/Q4994918;OSTIA ANTICA;41.7544;12.2875;VERIFIED;pau;2015-02-02T17:35:15+0100;
1536-531;splaza romana / plagia;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:39:45+0100;
1537-531;foce de roma;http://www.wikidata.org/wiki/Q13712;TIBERIS;41.7405;12.2334;VERIFIED;pau;2015-02-02T17:40:08+0100;
1538-531;paterno;http://pleiades.stoa.org/places/423090;Tor Paterno;41.7111;12.3469;VERIFIED;pau;2015-02-02T17:40:37+0100;
1539-531;sca laurensa;http://www.wikidata.org/wiki/Q1718159;LAURENTUM;41.7111;12.3469;VERIFIED;pau;2015-02-02T17:40:47+0100;
1540-532;nepruela?;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:40:55+0100;
1541-533;nattom;http://www.wikidata.org/wiki/Q243116;;41.4667;12.6667;VERIFIED;pau;2015-02-02T17:41:11+0100;
1542-533;anthe caput;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:41:24+0100;
1543-534;monte de cercegy;http://www.wikidata.org/wiki/Q2530284;MONTE CIRCEO;41.2333;13.05;VERIFIED;pau;2015-02-02T17:41:38+0100;
1544-535;legola;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:41:51+0100;
1545-535;s.feilixe;http://www.wikidata.org/wiki/Q128170;圣费利切奇尔切奥;41.2833;13.1333;VERIFIED;pau;2015-02-02T17:42:04+0100;
1546-537;spelonga;http://www.wikidata.org/wiki/Q128217;SPERLONGA;41.2667;13.4333;VERIFIED;pau;2015-02-02T17:42:16+0100;
1547-539;scaulli;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:42:29+0100;
1548-541;roxa de celer [ ] ?;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:42:43+0100;
1549-542;larde / larocca;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:42:46+0100;
1550-543;castellamar;http://www.wikidata.org/wiki/Q58554;カステル・ヴォルトゥルノ;41.05;13.9167;VERIFIED;pau;2015-02-02T17:43:02+0100;
1551-544;cauo de mesene;http://www.wikidata.org/wiki/Q929659;MISENUM;40.7777;14.0894;VERIFIED;pau;2015-02-02T17:43:18+0100;
1552-544;c.di marimorto;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:44:03+0100;
1553-546;poçuol / pisolo;http://www.wikidata.org/wiki/Q72425;POUZZOLES;40.8167;14.1167;VERIFIED;pau;2015-02-02T17:44:30+0100;
1554-548;g.de napoli;http://www.wikidata.org/wiki/Q3867166;MUNICIPALITÀ 9 DI NAPOLI;40.8583;14.1703;VERIFIED;pau;2015-02-02T17:44:58+0100;
1555-549;[tore de] suma;http://www.wikidata.org/wiki/Q729873;MOUNT SOMMA;40.8217;14.4261;VERIFIED;pau;2015-02-02T17:46:24+0100;
1556-549;sorcri;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:46:36+0100;
1557-550;tore [del greco] / atora;http://www.wikidata.org/wiki/Q72719;トッレ・デル・グレーコ;40.7833;14.3667;VERIFIED;pau;2015-02-02T17:47:07+0100;
1558-550;danonciata;http://www.wikidata.org/wiki/Q72712;TURRIS SANCTISSIMAE ANNUNCIATAE DE SCAFATA;40.7508;14.4581;VERIFIED;pau;2015-02-02T17:47:33+0100;
1559-552;vico;http://www.wikidata.org/wiki/Q72732;VICUS AEQUENSIS;40.6667;14.4333;VERIFIED;pau;2015-02-02T17:47:53+0100;
1560-553;SORENTI;http://www.wikidata.org/wiki/Q72672;SORRENTO;40.6333;14.3833;VERIFIED;pau;2015-02-02T17:48:07+0100;
1561-555;c.de campanela;http://pleiades.stoa.org/places/432937;Minerva;T.;40.5692;VERIFIED;;pau;2015-02-02T17:48:25+0100
1562-555;pasitano;http://www.wikidata.org/wiki/Q81345;ПОЗИТАНО;40.6333;14.4833;VERIFIED;pau;2015-02-02T17:49:06+0100;
1563-556;rivellum civ.;http://www.wikidata.org/wiki/Q81427;РАВЕЛО;40.65;14.6167;VERIFIED;pau;2015-02-02T17:54:20+0100;
1564-556;seaba;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:55:00+0100;
1565-557;minore;http://www.wikidata.org/wiki/Q81053;MINORI;40.65;14.6333;VERIFIED;pau;2015-02-02T17:55:29+0100;
1566-558;maiore;http://www.wikidata.org/wiki/Q81016;马奥莱;40.65;14.65;VERIFIED;pau;2015-02-02T17:55:46+0100;
1567-558;romso ?;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:56:45+0100;
1568-560;g.salerno;http://www.wikidata.org/wiki/Q1083;САЛЕРНО;40.6833;14.7667;VERIFIED;pau;2015-02-02T17:57:02+0100;
1569-561;silli;http://www.wikidata.org/wiki/Q937958;SELE;40.4833;14.9333;VERIFIED;pau;2015-02-02T17:57:19+0100;
1570-561;losene;http://www.wikidata.org/wiki/Q937958;SELE;40.4833;14.9333;VERIFIED;pau;2015-02-02T17:57:38+0100;
1571-562;garopoli / grixopoli;http://www.wikidata.org/wiki/Q80544;ACROPOLIS;40.35;14.9833;VERIFIED;pau;2015-02-02T17:57:57+0100;
1572-565;ulastra / aguiastro;http://www.wikidata.org/wiki/Q2016183;OGLIASTRO MARINA;40.2333;14.95;VERIFIED;pau;2015-02-02T17:58:07+0100;
1573-565;castelamar;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:58:19+0100;
1574-566;lazarolo / laczaro;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:58:43+0100;
1575-569;forestra;http://www.wikidata.org/wiki/Q3642850;BOSCO;40.0019;15.7519;VERIFIED;pau;2015-02-02T17:59:01+0100;
1576-570;laoliva;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T17:59:19+0100;
1577-573;malatra;http://www.wikidata.org/wiki/Q52597;;40;15.7167;VERIFIED;pau;2015-02-02T17:59:31+0100;
1578-574;cucho / castelaico;;;;;NO_SUITABLE_MATCH;pau;2015-02-02T18:00:02+0100;
1579-576;sancto nicolao;http://www.wikidata.org/wiki/Q53977;サン・ニコーラ・アルチェッラ;39.85;15.8;VERIFIED;pau;2015-02-02T18:00:18+0100;
1580-576;p.de liscalea;http://www.wikidata.org/wiki/Q54000;SCALEA;39.8167;15.8;VERIFIED;pau;2015-02-02T18:00:35+0100;
1581-578;cerelle / larelle / loxorello;http://www.wikidata.org/wiki/Q2118996;CIRELLA;39.6833;15.8167;VERIFIED;pau;2015-02-02T18:01:01+0100;
1582-579;belueder;http://www.wikidata.org/wiki/Q53838;BELVEDERE MARITTIMO;39.6167;15.8667;VERIFIED;pau;2015-02-02T18:01:33+0100;
1583-580;paolla;http://www.wikidata.org/wiki/Q3970418;STAZIONE DI PAOLA;39.3594;16.0331;VERIFIED;pau;2015-02-03T10:45:38+0100;
1584-581;fiume fredo;http://www.wikidata.org/wiki/Q53881;フィウメフレッド・ブルーツィオ;39.2333;16.0667;VERIFIED;pau;2015-02-03T10:46:45+0100;
1585-582;maiurato;http://www.wikidata.org/wiki/Q54719;MAIERATO;38.7;16.2;VERIFIED;pau;2015-02-03T10:47:34+0100;
1586-585;liconia;;;;;NO_SUITABLE_MATCH;pau;2015-02-03T10:48:58+0100;
1587-586;lo pisso;http://www.wikidata.org/wiki/Q54727;PIZZO;38.7333;16.1667;VERIFIED;pau;2015-02-03T10:49:16+0100;
1588-588;s.nicola;;;;;NO_SUITABLE_MATCH;pau;2015-02-03T10:49:36+0100;
1589-589;c.zanbruno (?);http://www.wikidata.org/wiki/Q54753;ZAMBRONE;38.7;15.9833;VERIFIED;pau;2015-02-03T10:49:52+0100;
1590-589;briatico;http://www.wikidata.org/wiki/Q54698;BRIATICO;38.7333;16.0333;VERIFIED;pau;2015-02-03T10:50:30+0100;
1591-593;gioia;http://www.wikidata.org/wiki/Q54614;;38.4333;15.9;VERIFIED;pau;2015-02-03T10:50:37+0100;
1592-594;palma;http://www.wikidata.org/wiki/Q54633;PALMI;38.3667;15.85;VERIFIED;pau;2015-02-03T10:51:02+0100;
1593-596;siglio / xillo;http://www.wikidata.org/wiki/Q54666;SCILLA;38.25;15.7167;VERIFIED;pau;2015-02-03T10:51:49+0100;
1594-596;soglion;http://www.wikidata.org/wiki/Q54666;SCILLA;38.25;15.7167;VERIFIED;pau;2015-02-03T10:51:57+0100;
1595-596;lag()g()cana??;;;;;NO_SUITABLE_MATCH;pau;2015-02-03T10:52:03+0100;
1596-597;cao de volpe;;;;;NO_SUITABLE_MATCH;pau;2015-02-03T10:52:55+0100;
1597-599;fosa / f. s. gio;http://pleiades.stoa.org/places/452462;Taisia(i);38.0027;15.7031;VERIFIED;pau;2015-02-03T10:53:17+0100;
1598-600;saline;http://www.wikidata.org/wiki/Q15899170;PORTO DI SALINE JONICHE;37.9292;15.7342;VERIFIED;pau;2015-02-03T10:53:22+0100;
1599-602;pellari / pelona;http://www.wikidata.org/wiki/Q3898899;PELLARO;38.0167;15.65;VERIFIED;pau;2015-02-03T10:53:33+0100;
1600-603;ponta de meglie;;;;;NO_SUITABLE_MATCH;pau;2015-02-03T10:54:03+0100;
1601-603;amendolia;http://www.wikidata.org/wiki/Q3746221;阿門多萊亞河;37.9333;15.8833;VERIFIED;pau;2015-02-03T10:54:18+0100;
1602-603;p.de salandro;;;;;NO_SUITABLE_MATCH;pau;2015-02-03T10:54:28+0100;
1603-604;c.rocho marin;;;;;NO_SUITABLE_MATCH;pau;2015-02-03T10:54:36+0100;
1604-606;girazo;http://www.wikidata.org/wiki/Q5548781;GERACE;38.2167;16.25;VERIFIED;pau;2015-02-03T10:54:45+0100;
1605-606;rocella / rugella / lorizella;http://www.wikidata.org/wiki/Q54642;ROCCELLA;38.3167;16.4;VERIFIED;pau;2015-02-03T11:19:12+0100;
1606-607;sucarato;http://www.wikidata.org/wiki/Q53723;SOVERATO;38.6833;16.55;VERIFIED;pau;2015-02-03T11:19:29+0100;
1607-608;squilace / schilazo;http://www.wikidata.org/wiki/Q53727;SQUILLACE;38.7833;16.5167;VERIFIED;pau;2015-02-03T12:04:07+0100;
1608-608;g.de schillaci;http://www.wikidata.org/wiki/Q249550;SQUILLACE LAHT;38.75;16.84;VERIFIED;pau;2015-02-03T12:04:17+0100;
1609-608;vadolato;;;;;NO_SUITABLE_MATCH;pau;2015-02-03T12:05:43+0100;
1610-608;logalino;;;;;NO_SUITABLE_MATCH;pau;2015-02-03T12:05:45+0100;
1611-608;catanzar;http://www.wikidata.org/wiki/Q3883;;38.9;16.6;VERIFIED;pau;2015-02-03T12:06:12+0100;
1612-608;fiume de badoloxa;;;;;NO_SUITABLE_MATCH;pau;2015-02-03T12:07:02+0100;
